date,irainfall   Rainfall indicator,Precipitation Amount (mm)  ,ittt Dry bulb indicator,Air Temperature (C),iwb Wet bulb indicator,Wet Bulb Temperature ©,Dew Point Temperature ©,Vapour Pressure (hPa)    , Relative Humidity (%) ,Mean Sea Level Pressure (hPa),itabspeed wind Speed indicator,Mean Wind Speed (kt),itabdir  wind dir indicator,Predominant Wind Direction (deg),Weekday,Mean Wind Speed (km/h)
11/03/2026 10:00,0,0.005,0,8.365,0,6.235,3.385,7.795,70.5,1008.385,2,15.05555556,2,261.1111111,1,27.88288889
11/03/2026 11:00,0,0.03,0,9.1,0,6.725,3.655,7.94,68.4,1009.1,2,15.61111111,2,259.4444444,1,28.91177778
11/03/2026 12:00,0,0.045,0,9.605,0,6.88,3.255,7.745,64.6,1009.48,2,16.11111111,2,258.8888889,1,29.83777778
11/03/2026 13:00,0,0.02,0,9.95,0,7.23,3.68,7.98,64.95,1009.685,2,15.5,2,252.2222222,1,28.706
11/03/2026 14:00,0,0.02,0,9.69,0,7.11,3.805,8.03,66.45,1009.685,2,16.22222222,2,246.1111111,1,30.04355556
11/03/2026 15:00,0,0.015,0,9.625,0,7.14,3.915,8.1,67.55,1009.71,2,16.22222222,2,243.8888889,1,30.04355556
11/03/2026 16:00,0,0,0,9.31,0,6.985,3.97,8.14,69.15,1009.66,2,16.38888889,2,237.2222222,1,30.35222222
11/03/2026 17:00,0,0.04,0,9.05,0,6.945,4.22,8.285,71.55,1009.41,2,15.88888889,2,232.7777778,1,29.42622222
11/03/2026 18:00,0,0.025,0,8.66,0,6.83,4.495,8.44,74.95,1009.28,2,16.38888889,2,225.5555556,1,30.35222222
11/03/2026 19:00,0,0.005,0,8.74,0,6.96,4.71,8.555,75.4,1009.095,2,15.44444444,2,217.7777778,1,28.60311111
11/03/2026 20:00,0,0.015,0,8.855,0,7.11,4.92,8.71,76,1008.675,2,16.88888889,2,215,1,31.27822222
11/03/2026 21:00,0,0.015,0,8.895,0,7.22,5.135,8.825,77.05,1008.03,2,16.66666667,2,213.3333333,1,30.86666667
11/03/2026 22:00,0,0.065,0,8.955,0,7.34,5.36,8.975,77.95,1006.845,2,18.11111111,2,210.5555556,1,33.54177778
11/03/2026 23:00,0,0.02,0,9.165,0,7.49,5.45,9.015,77.15,1005.705,2,18.05555556,2,208.3333333,1,33.43888889
12/03/2026 00:00,0,0.01,0,9.35,0,7.675,5.675,9.17,77.6,1004.42,2,18.88888889,2,208.3333333,1,34.98222222
12/03/2026 01:00,0,0.015,0,9.465,0,7.79,5.81,9.245,77.7,1002.855,2,19.88888889,2,207.2222222,1,36.83422222
12/03/2026 02:00,0,0.07,0,9.66,0,8.055,6.145,9.49,78.65,1001.415,2,20.88888889,2,205,1,38.68622222
12/03/2026 03:00,0,0.065,0,9.645,0,8.265,6.635,9.83,81.35,999.79,2,20.77777778,2,202.2222222,1,38.48044444
12/03/2026 04:00,0,0.06,0,9.9,0,8.535,6.97,10.055,81.95,998.08,2,21.11111111,2,202.2222222,1,39.09777778
12/03/2026 05:00,0,0.235,0,9.96,0,8.88,7.68,10.555,85.7,996.545,2,20.5,2,204.4444444,1,37.966
12/03/2026 06:00,0,0.52,0,10.15,0,9.19,8.145,10.885,87,995.285,2,21.77777778,2,205.5555556,1,40.33244444
12/03/2026 07:00,0,1.055,0,10.155,0,9.24,8.245,10.95,87.75,994.375,2,21.83333333,2,211.1111111,1,40.43533333
12/03/2026 08:00,0,1.775,0,9.8,0,8.82,7.715,10.615,86.8,993.705,2,21.38888889,2,221.1111111,1,39.61222222
12/03/2026 09:00,0,1.825,0,9.45,0,8.61,7.665,10.58,88.4,993.315,2,20.33333333,2,231.1111111,1,37.65733333
12/03/2026 10:00,0,1.615,0,8.765,0,8.055,7.25,10.295,89.9,993.115,2,18.77777778,2,231.1111111,1,34.77644444
12/03/2026 11:00,0,1.13,0,8.535,0,7.755,6.805,10.025,88.6,992.67,2,18.22222222,2,233.3333333,1,33.74755556
12/03/2026 12:00,0,1.055,0,8.485,0,7.52,6.31,9.73,86.3,992.515,2,19,2,233.3333333,1,35.188
12/03/2026 13:00,0,0.635,0,8.505,0,7.2,5.53,9.23,81.75,992.305,2,19,2,238.3333333,1,35.188
12/03/2026 14:00,0,0.3,0,8.205,0,6.835,5.055,8.895,80.65,992.05,2,17.83333333,2,241.6666667,1,33.02733333
12/03/2026 15:00,0,0.315,0,7.795,0,6.405,4.585,8.6,80.25,991.765,2,17.05555556,2,233.3333333,1,31.58688889
12/03/2026 16:00,0,0.46,0,7.275,0,5.97,4.215,8.33,80.75,991.675,2,17.05555556,2,232.2222222,1,31.58688889
12/03/2026 17:00,0,0.275,0,6.6,0,5.325,3.565,7.955,80.85,991.655,2,18.16666667,2,236.6666667,1,33.64466667
12/03/2026 18:00,0,0.15,0,6.065,0,4.705,2.73,7.475,79.15,991.52,2,17.22222222,2,238.3333333,1,31.89555556
12/03/2026 19:00,0,0.355,0,5.21,0,4.065,2.375,7.29,81.8,991.54,2,16.27777778,2,240,1,30.14644444
12/03/2026 20:00,0,0.23,0,4.835,0,3.535,1.505,6.85,79.05,991.63,2,16.5,2,239.4444444,1,30.558
12/03/2026 21:00,0,0.24,0,4.195,0,2.88,0.745,6.47,78.35,991.76,2,17.44444444,2,241.1111111,1,32.30711111
12/03/2026 22:00,0,0.145,0,3.87,0,2.535,0.335,6.29,77.6,991.795,2,16.66666667,2,242.2222222,1,30.86666667
12/03/2026 23:00,0,0.09,0,3.58,0,2.25,0,6.125,77.25,991.925,2,17.05555556,2,240.5555556,1,31.58688889
13/03/2026 00:00,0,0.065,0,3.3,0,1.875,-0.56,5.875,75.8,991.77,2,17.72222222,2,236.6666667,1,32.82155556
13/03/2026 01:00,0,0.12,0,3.185,0,1.88,-0.35,5.975,77.4,991.525,2,17.61111111,2,233.8888889,1,32.61577778
13/03/2026 02:00,0,0.215,0,3.19,0,2.14,0.36,6.295,81.45,991.38,2,17.94444444,2,228.8888889,1,33.23311111
13/03/2026 03:00,0,0.365,0,3.465,0,2.445,0.775,6.485,82.45,991.02,2,18.77777778,2,236.1111111,1,34.77644444
13/03/2026 04:00,0,0.335,0,3.67,0,2.77,1.305,6.75,84.5,991.24,2,18.11111111,2,239.4444444,1,33.54177778
13/03/2026 05:00,0,0.41,0,4.03,0,3.095,1.665,6.91,84.45,991.65,2,17.55555556,2,243.3333333,1,32.51288889
13/03/2026 06:00,0,0.35,0,4.14,0,3.205,1.72,6.945,84.1,992.22,2,17.61111111,2,251.1111111,1,32.61577778
13/03/2026 07:00,0,0.605,0,4.005,0,3.08,1.625,6.885,84.25,993.055,2,16.16666667,2,249.4444444,1,29.94066667
13/03/2026 08:00,0,0.34,0,4.005,0,3.125,1.725,6.93,84.9,993.845,2,15.38888889,2,251.1111111,1,28.50022222
13/03/2026 09:00,0,0.545,0,4.365,0,3.405,1.92,7.025,83.9,994.635,2,14,2,250.5555556,1,25.928
13/03/2026 10:00,0,0.575,0,4.745,0,3.675,2.065,7.1,82.85,995.195,2,14.44444444,2,253.8888889,1,26.75111111
13/03/2026 11:00,0,0.23,0,5.37,0,4.145,2.33,7.245,81.1,995.62,2,14.38888889,2,256.6666667,1,26.64822222
13/03/2026 12:00,0,0.305,0,6.02,0,4.63,2.595,7.39,78.9,995.94,2,14.27777778,2,256.1111111,1,26.44244444
13/03/2026 13:00,0,0.12,0,6.43,0,4.87,2.58,7.41,76.85,996.21,2,13.11111111,2,261.1111111,1,24.28177778
13/03/2026 14:00,0,0.175,0,6.52,0,4.99,2.83,7.505,77.3,996.525,2,12.55555556,2,260.5555556,1,23.25288889
13/03/2026 15:00,0,0.22,0,6.585,0,4.94,2.62,7.4,76,996.86,2,11.88888889,2,272.2222222,1,22.01822222
13/03/2026 16:00,0,0.135,0,6.865,0,5.27,3.035,7.605,76.4,997.36,2,11.55555556,2,277.2222222,1,21.40088889
13/03/2026 17:00,0,0.11,0,6.38,0,4.93,2.89,7.525,78.1,998.09,2,11,2,282.7777778,1,20.372
13/03/2026 18:00,0,0.15,0,5.95,0,4.665,2.815,7.49,79.95,998.74,2,10.11111111,2,279.4444444,1,18.72577778
13/03/2026 19:00,0,0,0,5.085,0,3.975,2.345,7.24,82.3,999.525,2,8.611111111,2,270,1,15.94777778
13/03/2026 20:00,0,0.045,0,4.75,0,3.715,2.155,7.13,83.2,1000.105,2,7.944444444,2,270,1,14.71311111
13/03/2026 21:00,0,0.005,0,4.52,0,3.445,1.85,6.98,82.85,1000.615,2,7.555555556,2,273.3333333,1,13.99288889
13/03/2026 22:00,0,0,0,4.235,0,3.205,1.67,6.89,83.5,1001.035,2,7.555555556,2,267.7777778,1,13.99288889
13/03/2026 23:00,0,0,0,3.955,0,3.01,1.56,6.835,84.5,1001.395,2,7.111111111,2,268.3333333,1,13.16977778
14/03/2026 00:00,0,0,0,3.57,0,2.66,1.26,6.7,85,1001.48,2,6.055555556,2,247.7777778,0,11.21488889
14/03/2026 01:00,0,0.01,0,3.545,0,2.665,1.31,6.735,85.45,1001.64,2,5.944444444,2,247.2222222,0,11.00911111
14/03/2026 02:00,0,0.075,0,3.565,0,2.71,1.37,6.765,85.55,1001.985,2,6.388888889,2,255,0,11.83222222
14/03/2026 03:00,0,0.12,0,3.3,0,2.47,1.18,6.67,85.9,1002.26,2,6.166666667,2,226.1111111,0,11.42066667
14/03/2026 04:00,0,0.055,0,3.17,0,2.365,1.135,6.63,86.25,1002.57,2,6.555555556,2,245,0,12.14088889
14/03/2026 05:00,0,0.035,0,2.99,0,2.255,1.11,6.625,87.3,1002.86,2,6.055555556,2,233.8888889,0,11.21488889
14/03/2026 06:00,0,0.01,0,2.415,0,1.815,0.86,6.515,89.25,1003.325,2,5.888888889,2,220.5555556,0,10.90622222
14/03/2026 07:00,0,0.035,0,2.36,0,1.775,0.835,6.515,89.6,1003.885,2,5.222222222,2,212.2222222,0,9.671555556
14/03/2026 08:00,0,0.12,0,2.965,0,2.355,1.36,6.76,88.95,1004.315,2,5.444444444,2,221.1111111,0,10.08311111
14/03/2026 09:00,0,0.085,0,4.845,0,3.91,2.515,7.33,84.65,1004.875,2,5.111111111,2,206.1111111,0,9.465777778
14/03/2026 10:00,0,0.05,0,6.665,0,5.195,3.14,7.67,78.05,1005.45,2,5.833333333,2,230.5555556,0,10.80333333
14/03/2026 11:00,0,0.025,0,7.855,0,5.965,3.435,7.815,73.25,1005.805,2,7.944444444,2,238.3333333,0,14.71311111
14/03/2026 12:00,0,0.025,0,8.465,0,6.32,3.415,7.81,70.1,1006.11,2,8.555555556,2,256.6666667,0,15.84488889
14/03/2026 13:00,0,0.105,0,8.785,0,6.445,3.38,7.805,68.6,1006.305,2,9.777777778,2,256.6666667,0,18.10844444
14/03/2026 14:00,0,0.36,0,8.585,0,6.245,3.09,7.63,68.5,1006.265,2,9.944444444,2,262.2222222,0,18.41711111
14/03/2026 15:00,0,0.03,0,9,0,6.52,3.195,7.695,66.9,1006.41,2,10.11111111,2,258.3333333,0,18.72577778
14/03/2026 16:00,0,0.14,0,8.64,0,6.425,3.47,7.86,69.75,1006.745,2,9.888888889,2,259.4444444,0,18.31422222
14/03/2026 17:00,0,0.075,0,8.23,0,6.215,3.54,7.875,72,1007.205,2,9.055555556,2,263.8888889,0,16.77088889
14/03/2026 18:00,0,0.01,0,7.46,0,5.72,3.38,7.81,75.15,1007.77,2,8,2,255,0,14.816
14/03/2026 19:00,0,0,0,6.875,0,5.4,3.375,7.785,77.95,1008.19,2,7,2,254.4444444,0,12.964
14/03/2026 20:00,0,0.04,0,6.51,0,5.27,3.57,7.895,81.2,1008.575,2,6.111111111,2,235,0,11.31777778
14/03/2026 21:00,0,0,0,6.58,0,5.345,3.67,7.955,81.3,1008.515,2,6.722222222,2,220.5555556,0,12.44955556
14/03/2026 22:00,0,0,0,6.715,0,5.505,3.865,8.085,81.7,1008.16,2,8,2,216.6666667,0,14.816
14/03/2026 23:00,0,0,0,6.76,0,5.69,4.25,8.32,83.6,1007.74,2,8.722222222,2,206.1111111,0,16.15355556
15/03/2026 00:00,0,0.02,0,6.95,0,5.94,4.615,8.55,84.7,1007.105,2,9.666666667,2,206.6666667,0,17.90266667
15/03/2026 01:00,0,0.07,0,7.27,0,6.39,5.205,8.94,86.5,1006.435,2,10.55555556,2,202.2222222,0,19.54888889
15/03/2026 02:00,0,0.085,0,7.625,0,6.855,5.845,9.365,88.25,1005.82,2,11.72222222,2,197.2222222,0,21.70955556
15/03/2026 03:00,0,0.09,0,7.915,0,7.285,6.465,9.77,90.45,1004.835,2,12.16666667,2,202.2222222,0,22.53266667
15/03/2026 04:00,0,0.17,0,8.205,0,7.68,7.055,10.11,92.05,1004.045,2,12.66666667,2,212.7777778,0,23.45866667
15/03/2026 05:00,0,0.15,0,8.425,0,7.775,7.035,10.075,90.6,1003.51,2,13.38888889,2,223.3333333,0,24.79622222
15/03/2026 06:00,0,0.26,0,8.465,0,7.785,6.985,10.05,90.3,1003.48,2,13.72222222,2,234.4444444,0,25.41355556
15/03/2026 07:00,0,0.185,0,8.375,0,7.525,6.515,9.74,87.8,1003.48,2,13.44444444,2,244.4444444,0,24.89911111
15/03/2026 08:00,0,0.125,0,8.13,0,7.105,5.825,9.285,85.15,1003.75,2,14.33333333,2,249.4444444,0,26.54533333
15/03/2026 09:00,0,0.16,0,8.08,0,6.77,5.1,8.865,81.55,1004.23,2,14.61111111,2,256.6666667,0,27.05977778
15/03/2026 10:00,0,0.19,0,8.01,0,6.335,4.135,8.245,76.4,1004.61,2,15.11111111,2,260,0,27.98577778
15/03/2026 11:00,0,0.165,0,8.15,0,6.34,4.005,8.15,75.05,1004.93,2,15.83333333,2,258.3333333,0,29.32333333
15/03/2026 12:00,0,0.2,0,8.315,0,6.235,3.545,7.88,71.5,1004.95,2,17.33333333,2,262.7777778,0,32.10133333
15/03/2026 13:00,0,0.31,0,8.04,0,6.155,3.685,7.96,74,1005.09,2,18.83333333,2,264.4444444,0,34.87933333
15/03/2026 14:00,0,0.21,0,7.925,0,5.78,2.855,7.52,70.05,1005.145,2,19.22222222,2,265,0,35.59955556
15/03/2026 15:00,0,0.21,0,7.585,0,5.53,2.64,7.405,70.85,1005.29,2,20.05555556,2,266.6666667,0,37.14288889
15/03/2026 16:00,0,0.305,0,7.225,0,5.27,2.55,7.36,71.95,1005.48,2,18.66666667,2,265.5555556,0,34.57066667
15/03/2026 17:00,0,0.265,0,6.35,0,4.75,2.425,7.29,76,1006.025,2,19.05555556,2,265,0,35.29088889
15/03/2026 18:00,0,0.37,0,5.53,0,4.155,2.13,7.145,78.45,1006.835,2,18.05555556,2,267.2222222,0,33.43888889
15/03/2026 19:00,0,0.23,0,4.885,0,3.725,2,7.075,81.35,1007.555,2,16.88888889,2,262.7777778,0,31.27822222
15/03/2026 20:00,0,0.335,0,4.895,0,3.71,1.94,7.04,81.05,1007.84,2,15.61111111,2,258.3333333,0,28.91177778
15/03/2026 21:00,0,0.24,0,4.86,0,3.77,2.18,7.15,82.55,1008.265,2,14.77777778,2,254.4444444,0,27.36844444
15/03/2026 22:00,0,0.415,0,4.91,0,3.845,2.335,7.245,83.3,1008.615,2,13.55555556,2,250,0,25.10488889
15/03/2026 23:00,0,0.145,0,5.225,0,4.145,2.565,7.36,82.8,1008.85,2,13.66666667,2,253.3333333,0,25.31066667
16/03/2026 00:00,0,0.115,0,5.515,0,4.395,2.8,7.48,82.35,1008.78,2,13.5,2,250,1,25.002
16/03/2026 01:00,0,0.135,0,5.705,0,4.495,2.75,7.455,81.15,1008.67,2,13.44444444,2,248.8888889,1,24.89911111
16/03/2026 02:00,0,0.15,0,5.58,0,4.545,3.095,7.66,83.8,1008.725,2,12.77777778,2,247.7777778,1,23.66444444
16/03/2026 03:00,0,0.1,0,5.76,0,4.755,3.375,7.815,84.2,1008.58,2,12.27777778,2,241.6666667,1,22.73844444
16/03/2026 04:00,0,0.11,0,5.91,0,4.94,3.615,7.945,84.9,1008.525,2,11.38888889,2,246.1111111,1,21.09222222
16/03/2026 05:00,0,0.11,0,6.165,0,5.215,3.915,8.115,85.05,1008.71,2,10.55555556,2,233.8888889,1,19.54888889
16/03/2026 06:00,0,0.08,0,6.35,0,5.525,4.41,8.42,87.15,1008.87,2,10.72222222,2,226.1111111,1,19.85755556
16/03/2026 07:00,0,0.03,0,6.74,0,5.955,4.95,8.74,88,1008.745,2,9.888888889,2,222.2222222,1,18.31422222
16/03/2026 08:00,0,0.06,0,7.41,0,6.635,5.645,9.15,88.25,1008.57,2,10.55555556,2,214.4444444,1,19.54888889
16/03/2026 09:00,0,0.3,0,7.98,0,7.265,6.435,9.68,89.7,1008.415,2,11.5,2,207.7777778,1,21.298
16/03/2026 10:00,0,0.44,0,8.59,0,7.89,7.07,10.1,89.95,1008.2,2,11.94444444,2,205.5555556,1,22.12111111
16/03/2026 11:00,0,0.345,0,9.03,0,8.375,7.62,10.5,90.65,1007.85,2,13.55555556,2,204.4444444,1,25.10488889
16/03/2026 12:00,0,0.18,0,9.51,0,8.89,8.23,10.92,91.5,1007.395,2,14.61111111,2,200.5555556,1,27.05977778
16/03/2026 13:00,0,0.105,0,10.355,0,9.63,8.85,11.4,90.1,1006.93,2,15.66666667,2,203.3333333,1,29.01466667
16/03/2026 14:00,0,0.05,0,11.055,0,10.165,9.25,11.7,88.55,1006.45,2,16.05555556,2,210.5555556,1,29.73488889
16/03/2026 15:00,0,0.055,0,11.385,0,10.5,9.62,11.995,88.6,1006.01,2,16.38888889,2,212.7777778,1,30.35222222
16/03/2026 16:00,0,0.11,0,11.725,0,10.785,9.855,12.165,88.15,1005.51,2,16.11111111,2,211.1111111,1,29.83777778
16/03/2026 17:00,0,0.07,0,11.675,0,10.75,9.835,12.16,88.4,1005.31,2,16.16666667,2,210,1,29.94066667
16/03/2026 18:00,0,0.045,0,11.485,0,10.56,9.66,12.01,88.35,1005.235,2,15.61111111,2,210,1,28.91177778
16/03/2026 19:00,0,0.015,0,11.375,0,10.34,9.31,11.735,86.8,1005.145,2,15.33333333,2,208.8888889,1,28.39733333
16/03/2026 20:00,0,0.015,0,11.26,0,10.21,9.165,11.625,86.75,1004.915,2,15.38888889,2,203.3333333,1,28.50022222
16/03/2026 21:00,0,0.005,0,11.215,0,10.125,9.02,11.5,86.15,1004.82,2,15.22222222,2,198.8888889,1,28.19155556
16/03/2026 22:00,0,0.025,0,11.165,0,10.045,8.895,11.4,85.65,1004.39,2,15.16666667,2,196.1111111,1,28.08866667
16/03/2026 23:00,0,0.015,0,11.115,0,10.015,8.855,11.39,85.7,1003.915,2,15.66666667,2,193.3333333,1,29.01466667
17/03/2026 00:00,0,0.06,0,11.03,0,9.96,8.87,11.385,86.35,1003.395,2,16.16666667,2,188.8888889,1,29.94066667
17/03/2026 01:00,0,0.105,0,10.885,0,9.835,8.755,11.305,86.55,1002.98,2,16.77777778,2,190,1,31.07244444
17/03/2026 02:00,0,0.045,0,10.67,0,9.7,8.69,11.245,87.45,1002.395,2,17.11111111,2,191.1111111,1,31.68977778
17/03/2026 03:00,0,0.045,0,10.615,0,9.615,8.565,11.15,87.1,1001.66,2,17.72222222,2,192.2222222,1,32.82155556
17/03/2026 04:00,0,0.07,0,10.47,0,9.425,8.365,11.015,86.6,1001.05,2,18.16666667,2,187.7777778,1,33.64466667
17/03/2026 05:00,0,0.055,0,10.335,0,9.275,8.13,10.835,85.95,1000.71,2,18.72222222,2,187.7777778,1,34.67355556
17/03/2026 06:00,0,0.05,0,10.355,0,9.155,7.875,10.645,84.35,1000.435,2,18.61111111,2,186.6666667,1,34.46777778
17/03/2026 07:00,0,0.095,0,10.32,0,9.135,7.865,10.65,84.4,1000.305,2,19.16666667,2,186.6666667,1,35.49666667
17/03/2026 08:00,0,0.205,0,10.32,0,9.18,7.935,10.695,84.9,1000.35,2,18.16666667,2,186.6666667,1,33.64466667
17/03/2026 09:00,0,0.13,0,10.45,0,9.305,8.08,10.805,85.1,1000.565,2,18.05555556,2,186.1111111,1,33.43888889
17/03/2026 10:00,0,0.06,0,10.805,0,9.525,8.18,10.88,83.9,1000.68,2,17.83333333,2,187.7777778,1,33.02733333
17/03/2026 11:00,0,0.185,0,11.025,0,9.655,8.245,10.9,82.95,1001.19,2,17.88888889,2,191.1111111,1,33.13022222
17/03/2026 12:00,0,0.24,0,10.975,0,9.635,8.255,10.93,83.3,1001.58,2,18.05555556,2,193.3333333,1,33.43888889
17/03/2026 13:00,0,0.165,0,11.035,0,9.65,8.185,10.885,82.85,1001.845,2,17.27777778,2,191.1111111,1,31.99844444
17/03/2026 14:00,0,0.23,0,10.79,0,9.47,8.08,10.79,83.35,1001.96,2,16.05555556,2,195.5555556,1,29.73488889
17/03/2026 15:00,0,0.17,0,10.735,0,9.5,8.21,10.895,84.45,1002.215,2,14.66666667,2,197.2222222,1,27.16266667
17/03/2026 16:00,0,0.185,0,10.62,0,9.415,8.13,10.845,84.5,1002.63,2,13.72222222,2,199.4444444,1,25.41355556
17/03/2026 17:00,0,0.135,0,10.465,0,9.27,7.975,10.73,84.55,1003.235,2,13,2,201.1111111,1,24.076
17/03/2026 18:00,0,0.115,0,10.065,0,8.895,7.605,10.475,84.35,1004.2,2,11.55555556,2,201.1111111,1,21.40088889
17/03/2026 19:00,0,0.075,0,9.535,0,8.445,7.195,10.195,85.2,1005.45,2,9.888888889,2,202.7777778,1,18.31422222
17/03/2026 20:00,0,0.17,0,9.05,0,8.125,7.055,10.095,87.2,1006.53,2,8.166666667,2,203.3333333,1,15.12466667
17/03/2026 21:00,0,0.05,0,8.645,0,7.76,6.705,9.85,87.4,1007.355,2,7.888888889,2,198.8888889,1,14.61022222
17/03/2026 22:00,0,0.01,0,8.26,0,7.48,6.535,9.77,88.6,1008.255,2,6.944444444,2,178.3333333,1,12.86111111
17/03/2026 23:00,0,0.04,0,7.75,0,7.045,6.21,9.55,89.8,1009.195,2,5.777777778,2,177.7777778,1,10.70044444
18/03/2026 00:00,0,0.035,0,7.52,0,6.89,6.13,9.515,90.55,1010.12,2,4.944444444,2,174.4444444,1,9.157111111
18/03/2026 01:00,0,0.02,0,7.155,0,6.565,5.835,9.325,91,1010.895,2,4.666666667,2,164.4444444,1,8.642666667
18/03/2026 02:00,0,0.025,0,6.965,0,6.4,5.69,9.26,91.3,1011.555,2,4.166666667,2,157.2222222,1,7.716666667
18/03/2026 03:00,0,0.025,0,6.545,0,6.115,5.53,9.17,92.8,1012.165,2,3.611111111,2,136.6666667,1,6.687777778
18/03/2026 04:00,0,0.02,0,6.01,0,5.605,5.09,8.925,93.55,1012.8,2,3.5,2,125,1,6.482
18/03/2026 05:00,0,0.02,0,5.865,0,5.54,5.105,8.935,94.5,1013.65,2,3.666666667,2,110.5555556,1,6.790666667
18/03/2026 06:00,0,0.005,0,5.995,0,5.675,5.275,9.035,94.7,1014.455,2,3.722222222,2,105,1,6.893555556
18/03/2026 07:00,0,0.01,0,6.155,0,5.865,5.47,9.155,94.9,1015.525,2,4.166666667,2,96.66666667,1,7.716666667
18/03/2026 08:00,0,0,0,6.95,0,6.59,6.155,9.575,94.35,1016.585,2,4.333333333,2,95,1,8.025333333
18/03/2026 09:00,0,0.005,0,8.175,0,7.69,7.15,10.18,93,1017.485,2,4,2,130.5555556,1,7.408
18/03/2026 10:00,0,0,0,9.515,0,8.69,7.765,10.615,88.85,1018.29,2,4.388888889,2,90.55555556,1,8.128222222
18/03/2026 11:00,0,0.015,0,10.495,0,9.27,7.925,10.715,84.1,1019.07,2,5.111111111,2,79.44444444,1,9.465777778
18/03/2026 12:00,0,0.015,0,11.32,0,9.64,7.815,10.64,78.95,1019.425,2,5.833333333,2,88.88888889,1,10.80333333
18/03/2026 13:00,0,0.005,0,11.755,0,9.85,7.82,10.655,76.65,1019.885,2,6.444444444,2,62.22222222,1,11.93511111
18/03/2026 14:00,0,0.005,0,11.955,0,9.92,7.765,10.62,75.35,1020.21,2,7.5,2,57.22222222,1,13.89
18/03/2026 15:00,0,0.01,0,12.135,0,10.075,7.9,10.72,75.1,1020.66,2,8.166666667,2,57.77777778,1,15.12466667
18/03/2026 16:00,0,0.005,0,12.215,0,10.085,7.85,10.665,74.55,1021.2,2,8.277777778,2,49.44444444,1,15.33044444
18/03/2026 17:00,0,0,0,11.87,0,9.87,7.715,10.58,75.45,1021.815,2,8.222222222,2,81.66666667,1,15.22755556
18/03/2026 18:00,0,0,0,11.095,0,9.3,7.32,10.27,77.4,1022.64,2,7.833333333,2,85.55555556,1,14.50733333
18/03/2026 19:00,0,0,0,10.165,0,8.765,7.19,10.195,81.4,1023.455,2,7.333333333,2,80.55555556,1,13.58133333
18/03/2026 20:00,0,0,0,9.625,0,8.395,7.02,10.065,83.6,1024.2,2,7.111111111,2,58.88888889,1,13.16977778
18/03/2026 21:00,0,0,0,9.15,0,8.045,6.78,9.925,85.05,1024.915,2,7.666666667,2,78.33333333,1,14.19866667
18/03/2026 22:00,0,0,0,8.675,0,7.66,6.505,9.7,86.15,1025.41,2,7.222222222,2,59.44444444,1,13.37555556
18/03/2026 23:00,0,0,0,8.215,0,7.29,6.19,9.525,87,1026.03,2,7.444444444,2,75.55555556,1,13.78711111
19/03/2026 00:00,0,0,0,7.8,0,6.895,5.825,9.295,87.5,1026.52,2,7,2,109.4444444,1,12.964
19/03/2026 01:00,0,0.005,0,7.345,0,6.52,5.52,9.095,88.05,1026.795,2,7,2,80.55555556,1,12.964
19/03/2026 02:00,0,0,0,7.015,0,6.195,5.215,8.915,88.55,1026.885,2,6.5,2,71.66666667,1,12.038
19/03/2026 03:00,0,0.005,0,6.59,0,5.79,4.82,8.665,88.5,1026.835,2,6.722222222,2,92.77777778,1,12.44955556
19/03/2026 04:00,0,0.005,0,6.02,0,5.315,4.425,8.445,89.4,1026.81,2,6.333333333,2,133.3333333,1,11.72933333
19/03/2026 05:00,0,0,0,5.63,0,4.975,4.13,8.28,90.05,1026.88,2,6,2,93.88888889,1,11.112
19/03/2026 06:00,0,0,0,5.215,0,4.57,3.745,8.045,90.2,1026.87,2,5.666666667,2,112.2222222,1,10.49466667
19/03/2026 07:00,0,0.03,0,5.065,0,4.425,3.595,7.975,90.45,1027.265,2,6.111111111,2,153.3333333,1,11.31777778
19/03/2026 08:00,0,0,0,6.66,0,5.85,4.79,8.645,88.5,1027.64,2,5.666666667,2,125.5555556,1,10.49466667
19/03/2026 09:00,0,0,0,9.195,0,7.875,6.335,9.61,82.55,1027.68,2,6.111111111,2,98.88888889,1,11.31777778
19/03/2026 10:00,0,0,0,11.065,0,9.095,6.915,9.985,75.6,1027.44,2,7.444444444,2,98.33333333,1,13.78711111
19/03/2026 11:00,0,0,0,12.675,0,10.245,7.715,10.555,71.8,1027.13,2,7.5,2,103.8888889,1,13.89
19/03/2026 12:00,0,0,0,13.88,0,10.93,7.855,10.72,67.9,1026.55,2,7.611111111,2,82.77777778,1,14.09577778
19/03/2026 13:00,0,0,0,14.75,0,11.41,8.06,10.86,64.7,1026.105,2,7.166666667,2,94.44444444,1,13.27266667
19/03/2026 14:00,0,0,0,15.42,0,11.825,8.295,11.05,62.95,1025.4,2,7.111111111,2,83.33333333,1,13.16977778
19/03/2026 15:00,0,0,0,15.655,0,11.795,7.985,10.82,60.45,1024.955,2,7.055555556,2,97.22222222,1,13.06688889
19/03/2026 16:00,0,0,0,15.18,0,11.425,7.67,10.585,60.95,1024.545,2,7.444444444,2,104.4444444,1,13.78711111
19/03/2026 17:00,0,0,0,14.375,0,10.99,7.545,10.5,63.5,1024.345,2,6.833333333,2,109.4444444,1,12.65533333
19/03/2026 18:00,0,0,0,13.08,0,10.175,7.07,10.19,67.05,1024.48,2,5.888888889,2,113.8888889,1,10.90622222
